Mod:Item:MetaData, Localized Name
pamsbreadcraft:ranch, Ranch
pamsbreadcraft:breadcrumbs, Bread Crumbs
pamsbreadcraft:chickentenders, Chicken Tenders
pamsbreadcraft:chickenandranch, Chicken And Ranch
pamsbreadcraft:chickenkiev, Chicken Kiev
pamsbreadcraft:panecasereccio, Pane Casereccio
pamsbreadcraft:rosette, Rosette
pamsbreadcraft:cheesepizza, Cheese Pizza
pamsbreadcraft:macandcheese, Mac And Cheese
pamsbreadcraft:focaccia, Focaccia
pamsbreadcraft:sourdoughstarter, Sourdough Starter
pamsbreadcraft:sourdoughbread, Sourdough Bread
pamsbreadcraft:anpan, Anpan
pamsbreadcraft:pandequeso, Pandequeso
pamsbreadcraft:challah, Challah
pamsbreadcraft:currybread, Curry Bread
pamsbreadcraft:croutons, Croutons
pamsbreadcraft:coppiaferrarese, Coppia Ferrarese
pamsbreadcraft:melonpan, Melonpan
pamsbreadcraft:kulcha, Kulcha
pamsbreadcraft:langos, Langos
pamsbreadcraft:whitebread, White Bread
pamsbreadcraft:babka, Babka
pamsbreadcraft:crepe, Crepe
pamsbreadcraft:japanesecrepe, Japanese Crepe
pamsbreadcraft:milkbread, Milk Bread
pamsbreadcraft:cozonac, Cozonac
pamsbreadcraft:spicycheesebread, Spicy Cheese Bread
pamsbreadcraft:borodinsky, Borodinsky
pamsbreadcraft:carrotbread, Carrot Bread
pamsbreadcraft:panettone, Panettone
pamsbreadcraft:paneticinese, Pane Ticinese
pamsbreadcraft:obwarzanekkrakowski, Obwarzanek Krakowski
pamsbreadcraft:naan, Naan
pamsbreadcraft:bolillo, Bolillo
pamsbreadcraft:burntbrioche, Burnt Brioche
pamsbreadcraft:hawaiianloaf, Hawaiian Loaf
pamsbreadcraft:hawaiianroll, Hawaiian Loaf
pamsbreadcraft:pumpernickel, Pumpernickel
pamsbreadcraft:potbrood, Potbrood
pamsbreadcraft:matzah, Matzah
pamsbreadcraft:pita, Pita
pamsbreadcraft:biscotti, Biscotti
pamsbreadcraft:molasses, Molasses
pamsbreadcraft:brownsugar, Brown Sugar
pamsbreadcraft:plaitbread, Plait Bread
pamsbreadcraft:tennisroll, Tennis Roll
patchouli:guide_book, Guide Book
forestry:crated.forestry.peat.0, item.crated.forestry.peat.0.name
forestry:crated.forestry.apatite.0, item.crated.forestry.apatite.0.name
forestry:crated.forestry.fertilizer_compound.0, item.crated.forestry.fertilizer_compound.0.name
forestry:crated.forestry.mulch.0, item.crated.forestry.mulch.0.name
forestry:crated.forestry.phosphor.0, item.crated.forestry.phosphor.0.name
forestry:crated.forestry.ash.0, item.crated.forestry.ash.0.name
forestry:crated.ingottin, item.crated.ingotTin.name
forestry:crated.ingotcopper, item.crated.ingotCopper.name
forestry:crated.ingotbronze, item.crated.ingotBronze.name
forestry:crated.forestry.humus.0, item.crated.forestry.humus.0.name
forestry:crated.forestry.bog_earth.0, item.crated.forestry.bog_earth.0.name
forestry:crated.cropwheat, item.crated.cropWheat.name
forestry:crated.minecraft.cookie.0, item.crated.minecraft.cookie.0.name
forestry:crated.dustredstone, item.crated.dustRedstone.name
forestry:crated.minecraft.dye.4, item.crated.minecraft.dye.4.name
forestry:crated.sugarcane, item.crated.sugarcane.name
forestry:crated.minecraft.clay_ball.0, item.crated.minecraft.clay_ball.0.name
forestry:crated.dustglowstone, item.crated.dustGlowstone.name
forestry:crated.minecraft.apple.0, item.crated.minecraft.apple.0.name
forestry:crated.minecraft.nether_wart.0, item.crated.minecraft.nether_wart.0.name
forestry:crated.minecraft.coal.1, item.crated.minecraft.coal.1.name
forestry:crated.minecraft.coal.0, item.crated.minecraft.coal.0.name
forestry:crated.minecraft.wheat_seeds.0, item.crated.minecraft.wheat_seeds.0.name
forestry:crated.croppotato, item.crated.cropPotato.name
forestry:crated.cropcarrot, item.crated.cropCarrot.name
forestry:crated.minecraft.log.0, item.crated.minecraft.log.0.name
forestry:crated.minecraft.log.1, item.crated.minecraft.log.1.name
forestry:crated.minecraft.log.2, item.crated.minecraft.log.2.name
forestry:crated.minecraft.log.3, item.crated.minecraft.log.3.name
forestry:crated.minecraft.log2.0, item.crated.minecraft.log2.0.name
forestry:crated.minecraft.log2.1, item.crated.minecraft.log2.1.name
forestry:crated.cobblestone, item.crated.cobblestone.name
forestry:crated.dirt, item.crated.dirt.name
forestry:crated.minecraft.dirt.2, item.crated.minecraft.dirt.2.name
forestry:crated.stone, item.crated.stone.name
forestry:crated.stonegranite, item.crated.stoneGranite.name
forestry:crated.stonediorite, item.crated.stoneDiorite.name
forestry:crated.stoneandesite, item.crated.stoneAndesite.name
forestry:crated.blockprismarine, item.crated.blockPrismarine.name
forestry:crated.blockprismarinebrick, item.crated.blockPrismarineBrick.name
forestry:crated.blockprismarinedark, item.crated.blockPrismarineDark.name
forestry:crated.minecraft.brick_block.0, item.crated.minecraft.brick_block.0.name
forestry:crated.blockcactus, item.crated.blockCactus.name
forestry:crated.minecraft.sand.0, item.crated.minecraft.sand.0.name
forestry:crated.minecraft.sand.1, item.crated.minecraft.sand.1.name
forestry:crated.obsidian, item.crated.obsidian.name
forestry:crated.netherrack, item.crated.netherrack.name
forestry:crated.minecraft.soul_sand.0, item.crated.minecraft.soul_sand.0.name
forestry:crated.minecraft.sandstone.0, item.crated.minecraft.sandstone.0.name
forestry:crated.minecraft.nether_brick.0, item.crated.minecraft.nether_brick.0.name
forestry:crated.minecraft.mycelium.0, item.crated.minecraft.mycelium.0.name
forestry:crated.gravel, item.crated.gravel.name
forestry:crated.minecraft.sapling.0, item.crated.minecraft.sapling.0.name
forestry:crated.minecraft.sapling.1, item.crated.minecraft.sapling.1.name
forestry:crated.minecraft.sapling.2, item.crated.minecraft.sapling.2.name
forestry:crated.minecraft.sapling.3, item.crated.minecraft.sapling.3.name
forestry:crated.minecraft.sapling.4, item.crated.minecraft.sapling.4.name
forestry:crated.minecraft.sapling.5, item.crated.minecraft.sapling.5.name
forestry:crated.forestry.fruits.0, item.crated.forestry.fruits.0.name
forestry:crated.forestry.fruits.1, item.crated.forestry.fruits.1.name
forestry:crated.forestry.fruits.2, item.crated.forestry.fruits.2.name
forestry:crated.forestry.fruits.3, item.crated.forestry.fruits.3.name
forestry:crated.forestry.fruits.4, item.crated.forestry.fruits.4.name
forestry:crated.forestry.fruits.6, item.crated.forestry.fruits.6.name
forestry:crated.forestry.fruits.5, item.crated.forestry.fruits.5.name
forestry:crated.forestry.beeswax.0, item.crated.forestry.beeswax.0.name
forestry:crated.forestry.pollen.0, item.crated.forestry.pollen.0.name
forestry:crated.forestry.pollen.1, item.crated.forestry.pollen.1.name
forestry:crated.forestry.propolis.0, item.crated.forestry.propolis.0.name
forestry:crated.forestry.honeydew.0, item.crated.forestry.honeydew.0.name
forestry:crated.forestry.royal_jelly.0, item.crated.forestry.royal_jelly.0.name
forestry:crated.forestry.bee_combs.0, item.crated.forestry.bee_combs.0.name
forestry:crated.forestry.bee_combs.1, item.crated.forestry.bee_combs.1.name
forestry:crated.forestry.bee_combs.2, item.crated.forestry.bee_combs.2.name
forestry:crated.forestry.bee_combs.3, item.crated.forestry.bee_combs.3.name
forestry:crated.forestry.bee_combs.4, item.crated.forestry.bee_combs.4.name
forestry:crated.forestry.bee_combs.5, item.crated.forestry.bee_combs.5.name
forestry:crated.forestry.bee_combs.6, item.crated.forestry.bee_combs.6.name
forestry:crated.forestry.bee_combs.7, item.crated.forestry.bee_combs.7.name
forestry:crated.forestry.bee_combs.8, item.crated.forestry.bee_combs.8.name
forestry:crated.forestry.bee_combs.10, item.crated.forestry.bee_combs.10.name
forestry:crated.forestry.bee_combs.14, item.crated.forestry.bee_combs.14.name
forestry:crated.forestry.bee_combs.15, item.crated.forestry.bee_combs.15.name
forestry:crated.forestry.bee_combs.16, item.crated.forestry.bee_combs.16.name
forestry:crated.forestry.refractory_wax.0, item.crated.forestry.refractory_wax.0.name
morebees:hive, Rock Hive
morebees:framesweet, Sweet Frame
morebees:framecooled, Super Cooled Frame
morebees:framemutating, Mutating Frame
morebees:combrock, Rocky Comb
morebees:combdirt, Dirty Comb
morebees:combwither, Withering Comb
morebees:combslime, Slimy Comb
morebees:combmetallic, Metallic Comb
morebees:combcrystal, Crystal Comb
morebees:diamondfragment, Diamond Fragment
morebees:emeraldfragment, Emerald Fragment
morebees:nether_starfragment, Nether Star Fragment
morebees:propolismetallic, Metallic Propolis
morebees:propoliscrystal, Crystal Propolis
morebees:grainmetallic, Metallic Grains
morebees:graincrystal, Crystal Grains
morebees:dustiron, Iron Dust
morebees:dustcopper, Copper Dust
morebees:dusttin, Tin Dust
morebees:dustgold, Gold Dust
morebees:dustlead, Lead Dust
morebees:dustsilver, Silver Dust
morebees:dustaluminium, Aluminium Dust
morebees:dustnickel, Nickel Dust
morebees:dustplatinum, Platinum Dust
morebees:dustiridium, Iridium Dust
jaopca:block.americium_241, block.jaopca.block.americium_241.name
jaopca:block.americium_241_all, block.jaopca.block.americium_241_all.name
jaopca:block.americium_241_carbide, block.jaopca.block.americium_241_carbide.name
jaopca:block.americium_241_nitride, block.jaopca.block.americium_241_nitride.name
jaopca:block.americium_241_oxide, block.jaopca.block.americium_241_oxide.name
jaopca:block.americium_241_za, block.jaopca.block.americium_241_za.name
jaopca:block.americium_242, block.jaopca.block.americium_242.name
jaopca:block.americium_242_all, block.jaopca.block.americium_242_all.name
jaopca:block.americium_242_carbide, block.jaopca.block.americium_242_carbide.name
jaopca:block.americium_242_nitride, block.jaopca.block.americium_242_nitride.name
jaopca:block.americium_242_oxide, block.jaopca.block.americium_242_oxide.name
jaopca:block.americium_242_za, block.jaopca.block.americium_242_za.name
jaopca:block.americium_243_all, block.jaopca.block.americium_243_all.name
jaopca:block.americium_243_carbide, block.jaopca.block.americium_243_carbide.name
jaopca:block.americium_243_nitride, block.jaopca.block.americium_243_nitride.name
jaopca:block.americium_243_oxide, block.jaopca.block.americium_243_oxide.name
jaopca:block.americium_243_za, block.jaopca.block.americium_243_za.name
jaopca:block.aquamarine, block.jaopca.block.aquamarine.name
jaopca:block.astral_starmetal, block.jaopca.block.astral_starmetal.name
jaopca:block.berkelium_247_all, block.jaopca.block.berkelium_247_all.name
jaopca:block.berkelium_247_carbide, block.jaopca.block.berkelium_247_carbide.name
jaopca:block.berkelium_247_nitride, block.jaopca.block.berkelium_247_nitride.name
jaopca:block.berkelium_247_oxide, block.jaopca.block.berkelium_247_oxide.name
jaopca:block.berkelium_247_za, block.jaopca.block.berkelium_247_za.name
jaopca:block.berkelium_248, block.jaopca.block.berkelium_248.name
jaopca:block.berkelium_248_all, block.jaopca.block.berkelium_248_all.name
jaopca:block.berkelium_248_carbide, block.jaopca.block.berkelium_248_carbide.name
jaopca:block.berkelium_248_nitride, block.jaopca.block.berkelium_248_nitride.name
jaopca:block.berkelium_248_oxide, block.jaopca.block.berkelium_248_oxide.name
jaopca:block.berkelium_248_za, block.jaopca.block.berkelium_248_za.name
jaopca:block.boron_10, block.jaopca.block.boron_10.name
jaopca:block.boron_11, block.jaopca.block.boron_11.name
jaopca:block.boron_arsenide, block.jaopca.block.boron_arsenide.name
jaopca:block.boron_nitride, block.jaopca.block.boron_nitride.name
jaopca:block.brick, block.jaopca.block.brick.name
jaopca:block.brick_nether, block.jaopca.block.brick_nether.name
jaopca:block.brick_seared, block.jaopca.block.brick_seared.name
jaopca:block.californium_249, block.jaopca.block.californium_249.name
jaopca:block.californium_249_all, block.jaopca.block.californium_249_all.name
jaopca:block.californium_249_carbide, block.jaopca.block.californium_249_carbide.name
jaopca:block.californium_249_nitride, block.jaopca.block.californium_249_nitride.name
jaopca:block.californium_249_oxide, block.jaopca.block.californium_249_oxide.name
jaopca:block.californium_249_za, block.jaopca.block.californium_249_za.name
jaopca:block.californium_250, block.jaopca.block.californium_250.name
jaopca:block.californium_250_all, block.jaopca.block.californium_250_all.name
jaopca:block.californium_250_carbide, block.jaopca.block.californium_250_carbide.name
jaopca:block.californium_250_nitride, block.jaopca.block.californium_250_nitride.name
jaopca:block.californium_250_oxide, block.jaopca.block.californium_250_oxide.name
jaopca:block.californium_250_za, block.jaopca.block.californium_250_za.name
jaopca:block.californium_251, block.jaopca.block.californium_251.name
jaopca:block.californium_251_all, block.jaopca.block.californium_251_all.name
jaopca:block.californium_251_carbide, block.jaopca.block.californium_251_carbide.name
jaopca:block.californium_251_nitride, block.jaopca.block.californium_251_nitride.name
jaopca:block.californium_251_oxide, block.jaopca.block.californium_251_oxide.name
jaopca:block.californium_251_za, block.jaopca.block.californium_251_za.name
jaopca:block.californium_252_all, block.jaopca.block.californium_252_all.name
jaopca:block.californium_252_carbide, block.jaopca.block.californium_252_carbide.name
jaopca:block.californium_252_nitride, block.jaopca.block.californium_252_nitride.name
jaopca:block.californium_252_oxide, block.jaopca.block.californium_252_oxide.name
jaopca:block.californium_252_za, block.jaopca.block.californium_252_za.name
jaopca:block.carobbiite, block.jaopca.block.carobbiite.name
jaopca:block.certus_quartz, block.jaopca.block.certus_quartz.name
jaopca:block.chocolate, block.jaopca.block.chocolate.name
jaopca:block.cocoa_butter, block.jaopca.block.cocoa_butter.name
jaopca:block.curium_243, block.jaopca.block.curium_243.name
jaopca:block.curium_243_all, block.jaopca.block.curium_243_all.name
jaopca:block.curium_243_carbide, block.jaopca.block.curium_243_carbide.name
jaopca:block.curium_243_nitride, block.jaopca.block.curium_243_nitride.name
jaopca:block.curium_243_oxide, block.jaopca.block.curium_243_oxide.name
jaopca:block.curium_243_za, block.jaopca.block.curium_243_za.name
jaopca:block.curium_245, block.jaopca.block.curium_245.name
jaopca:block.curium_245_all, block.jaopca.block.curium_245_all.name
jaopca:block.curium_245_carbide, block.jaopca.block.curium_245_carbide.name
jaopca:block.curium_245_nitride, block.jaopca.block.curium_245_nitride.name
jaopca:block.curium_245_oxide, block.jaopca.block.curium_245_oxide.name
jaopca:block.curium_245_za, block.jaopca.block.curium_245_za.name
jaopca:block.curium_246_all, block.jaopca.block.curium_246_all.name
jaopca:block.curium_246_carbide, block.jaopca.block.curium_246_carbide.name
jaopca:block.curium_246_nitride, block.jaopca.block.curium_246_nitride.name
jaopca:block.curium_246_oxide, block.jaopca.block.curium_246_oxide.name
jaopca:block.curium_246_za, block.jaopca.block.curium_246_za.name
jaopca:block.curium_247, block.jaopca.block.curium_247.name
jaopca:block.curium_247_all, block.jaopca.block.curium_247_all.name
jaopca:block.curium_247_carbide, block.jaopca.block.curium_247_carbide.name
jaopca:block.curium_247_nitride, block.jaopca.block.curium_247_nitride.name
jaopca:block.curium_247_oxide, block.jaopca.block.curium_247_oxide.name
jaopca:block.curium_247_za, block.jaopca.block.curium_247_za.name
jaopca:block.dark_chocolate, block.jaopca.block.dark_chocolate.name
jaopca:block.depleted_hea_242_nitride, block.jaopca.block.depleted_hea_242_nitride.name
jaopca:block.depleted_hea_242_oxide, block.jaopca.block.depleted_hea_242_oxide.name
jaopca:block.depleted_hea_242_triso, block.jaopca.block.depleted_hea_242_triso.name
jaopca:block.depleted_hea_242_za, block.jaopca.block.depleted_hea_242_za.name
jaopca:block.depleted_heb_248_nitride, block.jaopca.block.depleted_heb_248_nitride.name
jaopca:block.depleted_heb_248_oxide, block.jaopca.block.depleted_heb_248_oxide.name
jaopca:block.depleted_heb_248_triso, block.jaopca.block.depleted_heb_248_triso.name
jaopca:block.depleted_heb_248_za, block.jaopca.block.depleted_heb_248_za.name
jaopca:block.depleted_he_cf_249_nitride, block.jaopca.block.depleted_he_cf_249_nitride.name
jaopca:block.depleted_he_cf_249_oxide, block.jaopca.block.depleted_he_cf_249_oxide.name
jaopca:block.depleted_he_cf_249_triso, block.jaopca.block.depleted_he_cf_249_triso.name
jaopca:block.depleted_he_cf_249_za, block.jaopca.block.depleted_he_cf_249_za.name
jaopca:block.depleted_he_cf_251_nitride, block.jaopca.block.depleted_he_cf_251_nitride.name
jaopca:block.depleted_he_cf_251_oxide, block.jaopca.block.depleted_he_cf_251_oxide.name
jaopca:block.depleted_he_cf_251_triso, block.jaopca.block.depleted_he_cf_251_triso.name
jaopca:block.depleted_he_cf_251_za, block.jaopca.block.depleted_he_cf_251_za.name
jaopca:block.depleted_he_cm_243_nitride, block.jaopca.block.depleted_he_cm_243_nitride.name
jaopca:block.depleted_he_cm_243_oxide, block.jaopca.block.depleted_he_cm_243_oxide.name
jaopca:block.depleted_he_cm_243_triso, block.jaopca.block.depleted_he_cm_243_triso.name
jaopca:block.depleted_he_cm_243_za, block.jaopca.block.depleted_he_cm_243_za.name
jaopca:block.depleted_he_cm_245_nitride, block.jaopca.block.depleted_he_cm_245_nitride.name
jaopca:block.depleted_he_cm_245_oxide, block.jaopca.block.depleted_he_cm_245_oxide.name
jaopca:block.depleted_he_cm_245_triso, block.jaopca.block.depleted_he_cm_245_triso.name
jaopca:block.depleted_he_cm_245_za, block.jaopca.block.depleted_he_cm_245_za.name
jaopca:block.depleted_he_cm_247_nitride, block.jaopca.block.depleted_he_cm_247_nitride.name
jaopca:block.depleted_he_cm_247_oxide, block.jaopca.block.depleted_he_cm_247_oxide.name
jaopca:block.depleted_he_cm_247_triso, block.jaopca.block.depleted_he_cm_247_triso.name
jaopca:block.depleted_he_cm_247_za, block.jaopca.block.depleted_he_cm_247_za.name
jaopca:block.depleted_hen_236_nitride, block.jaopca.block.depleted_hen_236_nitride.name
jaopca:block.depleted_hen_236_oxide, block.jaopca.block.depleted_hen_236_oxide.name
jaopca:block.depleted_hen_236_triso, block.jaopca.block.depleted_hen_236_triso.name
jaopca:block.depleted_hen_236_za, block.jaopca.block.depleted_hen_236_za.name
jaopca:block.depleted_hep_239_nitride, block.jaopca.block.depleted_hep_239_nitride.name
jaopca:block.depleted_hep_239_oxide, block.jaopca.block.depleted_hep_239_oxide.name
jaopca:block.depleted_hep_239_triso, block.jaopca.block.depleted_hep_239_triso.name
jaopca:block.depleted_hep_239_za, block.jaopca.block.depleted_hep_239_za.name
jaopca:block.depleted_hep_241_nitride, block.jaopca.block.depleted_hep_241_nitride.name
jaopca:block.depleted_hep_241_oxide, block.jaopca.block.depleted_hep_241_oxide.name
jaopca:block.depleted_hep_241_triso, block.jaopca.block.depleted_hep_241_triso.name
jaopca:block.depleted_hep_241_za, block.jaopca.block.depleted_hep_241_za.name
jaopca:block.depleted_heu_233_nitride, block.jaopca.block.depleted_heu_233_nitride.name
jaopca:block.depleted_heu_233_oxide, block.jaopca.block.depleted_heu_233_oxide.name
jaopca:block.depleted_heu_233_triso, block.jaopca.block.depleted_heu_233_triso.name
jaopca:block.depleted_heu_233_za, block.jaopca.block.depleted_heu_233_za.name
jaopca:block.depleted_heu_235_nitride, block.jaopca.block.depleted_heu_235_nitride.name
jaopca:block.depleted_heu_235_oxide, block.jaopca.block.depleted_heu_235_oxide.name
jaopca:block.depleted_heu_235_triso, block.jaopca.block.depleted_heu_235_triso.name
jaopca:block.depleted_heu_235_za, block.jaopca.block.depleted_heu_235_za.name
jaopca:block.depleted_lea_242_nitride, block.jaopca.block.depleted_lea_242_nitride.name
jaopca:block.depleted_lea_242_oxide, block.jaopca.block.depleted_lea_242_oxide.name
jaopca:block.depleted_lea_242_triso, block.jaopca.block.depleted_lea_242_triso.name
jaopca:block.depleted_lea_242_za, block.jaopca.block.depleted_lea_242_za.name
jaopca:block.depleted_leb_248_nitride, block.jaopca.block.depleted_leb_248_nitride.name
jaopca:block.depleted_leb_248_oxide, block.jaopca.block.depleted_leb_248_oxide.name
jaopca:block.depleted_leb_248_triso, block.jaopca.block.depleted_leb_248_triso.name
jaopca:block.depleted_leb_248_za, block.jaopca.block.depleted_leb_248_za.name
jaopca:block.depleted_le_cf_249_nitride, block.jaopca.block.depleted_le_cf_249_nitride.name
jaopca:block.depleted_le_cf_249_oxide, block.jaopca.block.depleted_le_cf_249_oxide.name
jaopca:block.depleted_le_cf_249_triso, block.jaopca.block.depleted_le_cf_249_triso.name
jaopca:block.depleted_le_cf_249_za, block.jaopca.block.depleted_le_cf_249_za.name
jaopca:block.depleted_le_cf_251_nitride, block.jaopca.block.depleted_le_cf_251_nitride.name
jaopca:block.depleted_le_cf_251_oxide, block.jaopca.block.depleted_le_cf_251_oxide.name
jaopca:block.depleted_le_cf_251_triso, block.jaopca.block.depleted_le_cf_251_triso.name
jaopca:block.depleted_le_cf_251_za, block.jaopca.block.depleted_le_cf_251_za.name
jaopca:block.depleted_le_cm_243_nitride, block.jaopca.block.depleted_le_cm_243_nitride.name
jaopca:block.depleted_le_cm_243_oxide, block.jaopca.block.depleted_le_cm_243_oxide.name
jaopca:block.depleted_le_cm_243_triso, block.jaopca.block.depleted_le_cm_243_triso.name
jaopca:block.depleted_le_cm_243_za, block.jaopca.block.depleted_le_cm_243_za.name
jaopca:block.depleted_le_cm_245_nitride, block.jaopca.block.depleted_le_cm_245_nitride.name
jaopca:block.depleted_le_cm_245_oxide, block.jaopca.block.depleted_le_cm_245_oxide.name
jaopca:block.depleted_le_cm_245_triso, block.jaopca.block.depleted_le_cm_245_triso.name
jaopca:block.depleted_le_cm_245_za, block.jaopca.block.depleted_le_cm_245_za.name
jaopca:block.depleted_le_cm_247_nitride, block.jaopca.block.depleted_le_cm_247_nitride.name
jaopca:block.depleted_le_cm_247_oxide, block.jaopca.block.depleted_le_cm_247_oxide.name
jaopca:block.depleted_le_cm_247_triso, block.jaopca.block.depleted_le_cm_247_triso.name
jaopca:block.depleted_le_cm_247_za, block.jaopca.block.depleted_le_cm_247_za.name
jaopca:block.depleted_len_236_nitride, block.jaopca.block.depleted_len_236_nitride.name
jaopca:block.depleted_len_236_oxide, block.jaopca.block.depleted_len_236_oxide.name
jaopca:block.depleted_len_236_triso, block.jaopca.block.depleted_len_236_triso.name
jaopca:block.depleted_len_236_za, block.jaopca.block.depleted_len_236_za.name
jaopca:block.depleted_lep_239_nitride, block.jaopca.block.depleted_lep_239_nitride.name
jaopca:block.depleted_lep_239_oxide, block.jaopca.block.depleted_lep_239_oxide.name
jaopca:block.depleted_lep_239_triso, block.jaopca.block.depleted_lep_239_triso.name
jaopca:block.depleted_lep_239_za, block.jaopca.block.depleted_lep_239_za.name
jaopca:block.depleted_lep_241_nitride, block.jaopca.block.depleted_lep_241_nitride.name
jaopca:block.depleted_lep_241_oxide, block.jaopca.block.depleted_lep_241_oxide.name
jaopca:block.depleted_lep_241_triso, block.jaopca.block.depleted_lep_241_triso.name
jaopca:block.depleted_lep_241_za, block.jaopca.block.depleted_lep_241_za.name
jaopca:block.depleted_leu_233_nitride, block.jaopca.block.depleted_leu_233_nitride.name
jaopca:block.depleted_leu_233_oxide, block.jaopca.block.depleted_leu_233_oxide.name
jaopca:block.depleted_leu_233_triso, block.jaopca.block.depleted_leu_233_triso.name
jaopca:block.depleted_leu_233_za, block.jaopca.block.depleted_leu_233_za.name
jaopca:block.depleted_leu_235_nitride, block.jaopca.block.depleted_leu_235_nitride.name
jaopca:block.depleted_leu_235_oxide, block.jaopca.block.depleted_leu_235_oxide.name
jaopca:block.depleted_leu_235_triso, block.jaopca.block.depleted_leu_235_triso.name
jaopca:block.depleted_leu_235_za, block.jaopca.block.depleted_leu_235_za.name
jaopca:block.depleted_mix_239_nitride, block.jaopca.block.depleted_mix_239_nitride.name
jaopca:block.depleted_mix_239_oxide, block.jaopca.block.depleted_mix_239_oxide.name
jaopca:block.depleted_mix_239_triso, block.jaopca.block.depleted_mix_239_triso.name
jaopca:block.depleted_mix_239_za, block.jaopca.block.depleted_mix_239_za.name
jaopca:block.depleted_mix_241_nitride, block.jaopca.block.depleted_mix_241_nitride.name
jaopca:block.depleted_mix_241_oxide, block.jaopca.block.depleted_mix_241_oxide.name
jaopca:block.depleted_mix_241_triso, block.jaopca.block.depleted_mix_241_triso.name
jaopca:block.depleted_mix_241_za, block.jaopca.block.depleted_mix_241_za.name
jaopca:block.depleted_tbu_nitride, block.jaopca.block.depleted_tbu_nitride.name
jaopca:block.depleted_tbu_oxide, block.jaopca.block.depleted_tbu_oxide.name
jaopca:block.depleted_tbutriso, block.jaopca.block.depleted_tbutriso.name
jaopca:block.depleted_tbuza, block.jaopca.block.depleted_tbuza.name
jaopca:block.elven_elementium, block.jaopca.block.elven_elementium.name
jaopca:block.ender, block.jaopca.block.ender.name
jaopca:block.extreme, block.jaopca.block.extreme.name
jaopca:block.ferroboron, block.jaopca.block.ferroboron.name
jaopca:block.fluorite, block.jaopca.block.fluorite.name
jaopca:block.hea_242, block.jaopca.block.hea_242.name
jaopca:block.hea_242_carbide, block.jaopca.block.hea_242_carbide.name
jaopca:block.hea_242_nitride, block.jaopca.block.hea_242_nitride.name
jaopca:block.hea_242_oxide, block.jaopca.block.hea_242_oxide.name
jaopca:block.hea_242_triso, block.jaopca.block.hea_242_triso.name
jaopca:block.hea_242_za, block.jaopca.block.hea_242_za.name
jaopca:block.heb_248, block.jaopca.block.heb_248.name
jaopca:block.heb_248_carbide, block.jaopca.block.heb_248_carbide.name
jaopca:block.heb_248_nitride, block.jaopca.block.heb_248_nitride.name
jaopca:block.heb_248_oxide, block.jaopca.block.heb_248_oxide.name
jaopca:block.heb_248_triso, block.jaopca.block.heb_248_triso.name
jaopca:block.heb_248_za, block.jaopca.block.heb_248_za.name
jaopca:block.he_cf_249, block.jaopca.block.he_cf_249.name
jaopca:block.he_cf_249_carbide, block.jaopca.block.he_cf_249_carbide.name
jaopca:block.he_cf_249_nitride, block.jaopca.block.he_cf_249_nitride.name
jaopca:block.he_cf_249_oxide, block.jaopca.block.he_cf_249_oxide.name
jaopca:block.he_cf_249_triso, block.jaopca.block.he_cf_249_triso.name
jaopca:block.he_cf_249_za, block.jaopca.block.he_cf_249_za.name
jaopca:block.he_cf_251, block.jaopca.block.he_cf_251.name
jaopca:block.he_cf_251_carbide, block.jaopca.block.he_cf_251_carbide.name
jaopca:block.he_cf_251_nitride, block.jaopca.block.he_cf_251_nitride.name
jaopca:block.he_cf_251_oxide, block.jaopca.block.he_cf_251_oxide.name
jaopca:block.he_cf_251_triso, block.jaopca.block.he_cf_251_triso.name
jaopca:block.he_cf_251_za, block.jaopca.block.he_cf_251_za.name
jaopca:block.he_cm_243, block.jaopca.block.he_cm_243.name
jaopca:block.he_cm_243_carbide, block.jaopca.block.he_cm_243_carbide.name
jaopca:block.he_cm_243_nitride, block.jaopca.block.he_cm_243_nitride.name
jaopca:block.he_cm_243_oxide, block.jaopca.block.he_cm_243_oxide.name
jaopca:block.he_cm_243_triso, block.jaopca.block.he_cm_243_triso.name
jaopca:block.he_cm_243_za, block.jaopca.block.he_cm_243_za.name
jaopca:block.he_cm_245, block.jaopca.block.he_cm_245.name
jaopca:block.he_cm_245_carbide, block.jaopca.block.he_cm_245_carbide.name
jaopca:block.he_cm_245_nitride, block.jaopca.block.he_cm_245_nitride.name
jaopca:block.he_cm_245_oxide, block.jaopca.block.he_cm_245_oxide.name
jaopca:block.he_cm_245_triso, block.jaopca.block.he_cm_245_triso.name
jaopca:block.he_cm_245_za, block.jaopca.block.he_cm_245_za.name
jaopca:block.he_cm_247, block.jaopca.block.he_cm_247.name
jaopca:block.he_cm_247_carbide, block.jaopca.block.he_cm_247_carbide.name
jaopca:block.he_cm_247_nitride, block.jaopca.block.he_cm_247_nitride.name
jaopca:block.he_cm_247_oxide, block.jaopca.block.he_cm_247_oxide.name
jaopca:block.he_cm_247_triso, block.jaopca.block.he_cm_247_triso.name
jaopca:block.he_cm_247_za, block.jaopca.block.he_cm_247_za.name
jaopca:block.hen_236, block.jaopca.block.hen_236.name
jaopca:block.hen_236_carbide, block.jaopca.block.hen_236_carbide.name
jaopca:block.hen_236_nitride, block.jaopca.block.hen_236_nitride.name
jaopca:block.hen_236_oxide, block.jaopca.block.hen_236_oxide.name
jaopca:block.hen_236_triso, block.jaopca.block.hen_236_triso.name
